Column_1,Column_2,Column_3,Column_4,Column_5
2,44,80,15,28
52,55,91,47,39
48,47,14,54,90
91,86,66,54,31
7,6,79,5,60
15,24,43,63,72
86,93,13,52,75
95,42,97,68,44
68,8,8,36,94
31,27,46,80,9
61,60,64,39,53
82,13,29,47,35
75,18,26,53,1
17,84,14,1,77
59,44,96,35,87
73,7,31,39,31
71,25,13,64,97
74,65,67,31,8
64,16,92,97,47
37,70,12,74,78
68,87,62,77,12
94,22,8,56,91
81,22,96,86,5
60,70,89,67,42
79,14,39,4,80
19,46,92,28,78
58,1,90,29,35
76,77,1,6,22
29,16,64,76,65
59,2,52,27,35
29,63,37,99,67
52,86,17,3,41
22,47,78,32,47
71,78,10,39,3
9,85,42,98,9
90,33,20,41,40
31,15,96,51,28
90,87,94,17,96
35,50,26,48,35
74,13,83,92,92
40,55,20,54,64
11,20,4,31,65
93,35,25,17,4
47,99,84,34,38
91,25,75,55,77
87,69,27,25,35
61,85,69,32,3
25,51,29,26,96
43,7,99,34,38
70,35,1,1,12
19,45,17,73,33
52,63,60,3,37
35,61,54,41,14
38,24,76,16,16
6,12,29,31,44
16,43,28,88,25
98,86,21,27,7
31,71,35,85,91
76,77,36,89,58
49,6,32,11,60
73,2,62,16,98
32,22,5,31,23
68,7,27,28,94
62,29,79,83,4
36,20,95,85,11
59,68,20,74,25
52,28,1,54,84
42,86,31,32,4
72,88,97,83,46
70,64,61,42,15
39,2,21,58,71
34,69,25,34,83
71,68,15,66,83
27,84,60,55,56
31,90,52,54,69
70,18,96,48,19
50,96,35,51,74
61,84,46,60,7
20,29,34,20,82
91,45,12,79,30
88,45,98,48,12
86,70,74,1,57
11,3,48,9,34
10,95,76,68,76
29,31,83,91,91
44,98,97,54,41
46,45,33,38,74
2,64,32,6,61
37,56,56,69,32
92,76,71,99,98
22,87,3,74,35
32,99,96,12,58
60,71,62,13,80
43,94,42,59,95
86,53,84,36,40
14,98,45,81,78
98,34,25,78,13
95,63,26,98,64
64,67,80,50,78
85,96,77,50,28
86,10,63,71,36
12,33,98,10,89
40,70,61,96,82
30,82,12,57,90
72,48,63,82,33
68,78,15,79,88
70,67,86,23,38
69,14,16,47,37
88,91,77,57,66
62,93,36,75,82
76,72,60,37,92
70,81,7,69,97
84,48,35,46,57
84,5,84,99,34
4,47,63,54,27
8,80,26,21,97
42,18,2,10,32
84,67,2,93,70
19,68,17,89,13
48,84,86,99,1
67,5,21,17,90
28,74,84,37,2
82,89,20,15,61
27,96,60,71,81
58,48,5,66,43
42,44,73,90,96
9,16,93,46,74
49,54,67,60,91
71,93,78,24,91
26,75,92,61,40
80,2,89,70,33
52,79,37,31,94
82,39,94,28,71
93,93,49,72,65
37,71,88,17,29
30,44,61,14,78
90,1,79,7,76
7,7,60,53,7
2,64,11,17,32
87,9,27,49,66
86,48,9,7,95
38,1,8,4,8
84,43,31,88,99
83,40,86,64,54
73,39,47,71,98
71,91,34,23,69
52,3,18,16,76
61,76,8,28,2
24,32,86,80,14
18,41,25,21,39
60,58,4,38,64
35,1,65,71,34
32,59,83,89,40
98,19,14,18,71
9,15,30,96,23
80,73,69,69,85
25,95,25,75,28
71,71,9,82,86
83,4,64,4,73
44,99,37,56,87
8,77,3,51,26
1,54,23,21,92
83,92,93,54,28
73,31,47,6,59
73,17,87,89,9
49,29,33,33,57
30,17,76,94,30
54,41,38,11,69
10,49,47,40,16
73,76,91,90,5
55,89,17,71,82
26,56,78,5,67
53,12,24,43,3
36,82,72,67,59
93,57,8,61,55
13,58,47,85,84
9,22,25,85,75
78,77,32,93,78
77,7,1,19,4
20,49,16,62,71
93,63,22,1,78
41,59,64,98,81
94,45,80,11,80
29,97,31,25,58
51,25,94,5,40
19,46,64,17,75
79,60,41,84,74
69,17,8,8,84
19,48,51,64,51
32,84,47,77,93
25,43,50,45,55
64,90,12,24,41
31,57,94,45,50
41,7,58,67,59
7,22,17,7,25
24,69,67,23,68
50,70,2,53,64
52,23,76,49,6
99,70,60,31,3
29,30,59,78,86
10,19,78,7,8
88,33,18,38,9
13,31,55,79,16
35,18,94,9,17
3,21,45,97,69
20,98,63,15,91
47,44,93,32,38
47,17,43,36,89
73,51,59,86,50
5,15,16,9,80
33,88,16,10,77
47,15,78,42,63
89,57,81,23,55
12,66,43,31,19
22,42,57,94,17
92,90,35,8,46
93,61,64,70,45
12,12,79,64,66
92,12,1,42,52
64,94,30,6,6
91,56,74,83,84
79,23,46,86,11
50,95,58,51,12
98,86,84,24,35
23,17,71,49,31
64,51,94,63,55
52,92,19,46,16
89,82,5,25,69
14,78,72,5,65
89,32,65,60,94
40,58,71,4,7
36,93,78,23,26
82,84,69,83,28
60,57,11,16,36
40,22,58,31,16
67,27,8,17,37
72,56,51,51,78
11,10,50,54,43
65,95,28,78,80
19,43,28,98,60
27,50,25,58,62
82,25,78,97,35
41,64,8,87,29
9,48,59,97,55
27,97,63,98,21
11,8,44,10,66
82,99,67,33,41
52,45,63,86,71
66,6,60,97,14
91,16,52,69,5
57,48,65,43,62
11,77,25,25,79
81,13,74,50,53
94,80,15,91,15
75,20,84,31,82
25,98,75,92,47
31,94,38,41,44
3,48,25,50,85
85,41,6,8,29
54,54,97,31,80
95,63,22,79,72
10,62,46,83,6
71,96,97,56,95
76,54,90,84,18
49,59,78,2,78
82,99,12,15,44
83,94,61,14,24
10,67,71,30,7
52,41,92,52,87
73,5,87,32,86
44,34,81,90,37
3,41,60,78,52
40,56,25,38,27
51,56,42,44,56
20,98,4,25,6
60,25,35,95,76
72,40,16,95,27
38,64,97,69,43
79,29,7,52,33
67,56,12,53,27
76,69,32,30,26
64,51,29,74,72
29,41,49,18,61
98,92,68,32,87
94,79,38,98,91
70,18,85,44,42
76,12,60,49,44
25,67,66,85,27
99,38,31,49,30
49,4,35,36,88
51,20,93,57,53
15,8,40,67,42
15,18,27,18,51
63,17,7,96,15
83,85,34,16,28
7,14,74,37,63
71,19,78,83,22
58,20,13,92,89
17,18,51,78,73
12,48,5,60,27
57,42,98,88,75
38,98,28,13,19
50,91,40,94,15
63,93,35,30,45
83,85,61,83,8
75,61,92,41,33
94,50,75,28,77
10,61,77,7,19
54,11,28,5,67
54,81,88,21,11
21,65,51,24,14
49,16,90,65,70
33,40,71,94,65
36,96,50,70,68
93,44,33,11,7
62,31,24,63,53
53,67,94,5,47
21,56,8,69,23
57,33,35,83,62
30,15,72,92,46
65,37,5,56,61
54,46,2,98,14
59,83,42,20,91
5,46,60,88,72
32,87,52,57,26
42,71,67,23,8
85,63,28,20,60
11,19,8,38,72
24,71,8,43,54
87,12,32,87,20
60,65,52,18,55
10,27,67,67,48
86,63,62,92,99
65,15,60,56,66
96,26,64,29,28
53,85,65,36,59
2,91,43,50,33
10,92,45,3,98
35,21,54,98,27
85,15,34,95,15
89,81,20,9,42
36,12,48,77,44
4,10,12,70,24
3,29,35,4,23
24,14,61,63,7
8,20,25,21,66
25,16,39,56,68
82,27,19,50,24
40,96,77,62,78
1,71,66,96,96
88,21,26,15,41
93,8,39,23,21
78,26,16,30,61
41,41,78,85,82
13,62,46,9,75
12,94,90,95,69
17,52,56,30,3
31,96,19,88,97
28,1,98,39,80
2,9,21,74,56
32,46,6,87,37
84,29,46,7,50
5,96,86,73,87
26,18,91,42,28
13,96,32,11,86
54,77,38,33,49
12,81,28,35,18
60,26,44,47,36
19,35,22,23,50
10,90,29,18,61
34,17,36,28,55
49,1,87,42,23
13,86,34,54,5
18,33,82,80,45
40,64,55,43,13
87,44,99,43,99
3,98,54,41,61
59,80,12,83,28
83,19,69,89,56
85,95,56,25,2
89,17,43,60,73
83,69,80,8,21
75,6,88,6,47
28,79,86,30,7
83,22,17,43,7
7,96,60,52,45
47,58,11,33,25
67,92,95,62,51
25,6,49,22,56
65,10,68,47,30
63,87,96,50,23
71,27,39,13,69
23,60,20,67,1
11,53,16,17,27
28,99,70,46,34
57,64,26,53,81
98,79,96,31,40
54,39,63,97,56
78,68,37,3,53
12,25,5,74,29
34,81,70,99,20
51,91,98,37,45
62,19,27,38,82
96,6,68,45,37
1,81,11,7,7
86,18,46,65,23
70,63,81,30,90
8,29,37,91,71
4,9,11,49,62
74,31,95,29,58
74,67,72,52,97
35,60,75,87,56
98,36,63,90,13
75,46,89,9,78
18,38,74,4,39
11,36,56,84,94
37,55,14,12,95
97,31,76,59,3
74,74,64,27,65
33,30,48,11,91
4,82,39,36,88
3,17,3,89,71
46,50,12,6,6
77,57,57,10,74
48,21,28,66,1
29,36,35,50,46
15,8,88,91,60
36,76,98,93,50
2,33,38,92,5
61,27,94,5,76
74,70,61,82,85
58,61,57,52,6
23,22,19,67,60
88,20,67,68,7
81,19,34,5,62
31,71,40,90,83
72,39,15,18,75
8,83,92,24,62
50,95,8,67,65
83,60,64,7,25
81,97,33,86,93
66,95,21,41,90
20,18,40,64,58
52,36,96,15,33
56,46,60,56,56
73,51,68,53,67
77,56,20,87,69
64,78,79,4,60
20,35,20,56,10
63,60,28,18,87
82,20,35,50,76
7,5,72,94,59
77,10,30,87,3
99,33,64,81,12
85,94,65,28,28
77,49,93,37,22
52,35,95,48,17
34,47,61,89,38
57,88,29,89,97
97,33,13,82,20
10,91,36,45,56
81,92,29,64,12
68,7,2,52,12
41,22,14,93,49
25,72,22,89,33
92,64,72,9,94
36,17,18,51,64
13,53,73,11,79
87,58,76,37,67
50,21,24,70,38
58,29,27,2,58
80,80,6,24,27
16,52,61,9,34
14,23,49,53,2
39,61,30,88,87
73,36,80,50,23
16,52,1,77,19
87,79,26,72,1
64,22,51,82,57
19,60,23,73,92
96,89,78,89,41
29,37,64,43,80
86,5,5,53,82
23,69,8,62,40
26,74,25,68,5
56,94,58,12,89
60,58,99,10,26
2,99,97,75,58
24,86,5,40,40
13,99,8,84,21
29,40,30,78,49
66,12,95,85,79
91,21,75,7,78
59,38,25,64,99
58,49,60,9,2
35,65,69,46,10
91,1,63,13,72
93,29,63,71,56
84,22,10,22,39
38,99,48,2,89
67,81,78,90,72
75,43,41,85,73
23,83,53,99,89
44,49,62,12,42
17,3,33,38,3
81,34,83,69,92
1,46,35,54,6
77,37,78,13,34
17,18,88,81,38
19,14,60,27,16
89,48,93,14,69
35,33,5,78,26
32,96,73,39,62
8,62,19,7,11
2,21,85,58,9
62,34,11,98,96
70,69,35,81,14
81,69,44,7,51
64,76,16,32,42
92,6,58,71,57
81,51,66,75,40
18,36,62,69,48
9,56,5,5,30
92,88,21,21,15
90,62,74,86,53
75,92,20,2,93
99,25,86,3,95
52,17,67,56,11
33,52,88,56,11
17,1,63,38,52
6,90,82,23,59
25,89,79,31,3
39,72,52,73,17
22,56,79,90,80
49,18,82,34,28
13,15,24,46,70
38,46,93,47,49
54,52,22,89,19
56,1,68,25,25
53,87,64,52,96
32,74,19,54,51
34,87,34,78,17
62,72,93,13,41
92,38,89,42,66
66,94,77,22,12
27,28,70,89,7
74,55,48,26,4
90,71,78,66,13
43,46,85,77,87
62,17,37,91,60
64,88,69,25,19
74,62,52,11,65
52,8,41,30,39
24,89,25,14,36
69,73,3,30,45
4,96,8,51,32
81,94,76,31,77
25,75,21,84,79
17,19,63,5,74
71,50,26,53,89
92,77,29,38,8
87,96,56,11,31
14,27,95,49,93
54,93,95,29,22
91,26,61,56,21
64,98,11,43,18
18,86,35,10,53
94,53,69,51,54
44,99,25,2,20
29,97,51,6,90
69,1,25,51,6
2,79,7,7,74
88,58,68,93,42
16,35,92,34,29
69,1,86,4,29
75,9,75,96,74
79,79,41,66,44
42,69,47,13,69
4,41,70,28,74
6,20,94,96,95
61,85,86,98,66
17,94,33,18,95
73,82,47,53,47
25,70,84,97,72
11,45,77,68,89
7,31,14,49,13
61,27,94,62,2
79,79,71,38,52
83,42,99,16,97
21,29,94,94,16
29,64,75,73,31
2,40,37,89,67
3,63,84,3,79
38,97,36,59,11
17,93,38,19,67
70,59,11,89,57
22,40,73,19,72
66,60,25,76,19
9,86,88,78,46
36,62,42,93,77
68,16,27,58,2
89,33,93,78,71
44,39,31,14,35
62,57,57,78,27
21,26,82,15,64
13,69,67,51,26
13,63,65,69,97
62,89,76,7,70
74,75,42,75,53
72,64,99,91,53
58,53,41,9,34
55,52,40,14,18
23,79,2,19,41
37,91,55,34,98
91,35,98,18,69
24,5,74,11,15
65,58,70,64,89
92,13,64,20,94
70,2,19,23,95
17,9,24,51,96
66,75,99,31,91
93,35,70,3,52
33,46,20,33,40
77,84,71,12,13
19,74,49,78,50
25,21,63,27,19
20,97,73,43,17
15,7,60,12,53
91,28,25,37,55
89,73,6,61,25
19,74,8,1,2
10,67,55,73,60
98,75,61,11,77
25,66,67,34,85
15,15,32,6,22
98,45,68,21,62
66,59,86,90,1
87,81,8,38,56
3,39,80,91,44
80,56,9,79,66
22,28,91,12,57
98,79,29,32,55
67,54,80,44,20
7,32,31,22,92
33,17,30,86,29
12,22,28,47,79
68,90,46,56,8
51,87,31,95,54
55,93,8,93,21
57,69,2,64,56
15,34,29,57,32
81,55,3,91,86
18,2,53,92,94
21,41,56,38,57
69,17,56,37,11
15,32,85,95,79
61,23,95,35,36
37,9,65,71,8
68,64,20,31,41
45,44,19,28,54
86,94,55,7,15
23,59,6,44,82
12,37,28,97,43
21,72,73,36,14
5,71,85,18,25
82,31,80,29,72
47,98,82,39,62
77,1,43,8,7
3,53,47,34,31
64,69,22,92,16
54,74,37,22,56
30,99,35,80,22
65,7,84,85,24
13,34,14,59,98
65,59,18,46,2
87,83,34,84,39
19,83,95,96,13
93,93,11,49,1
16,18,20,4,44
32,63,1,42,10
90,61,84,29,36
48,25,96,44,24
69,14,30,57,53
20,59,22,40,63
81,99,64,77,91
67,5,32,28,49
25,29,87,62,75
24,78,60,50,20
72,54,14,32,79
12,18,58,45,15
67,53,17,25,59
46,34,3,14,29
31,51,60,54,38
86,10,12,92,18
55,91,3,57,84
58,27,39,87,9
15,42,30,77,89
15,70,48,29,25
8,91,12,53,97
88,20,79,52,77
26,97,84,60,13
25,24,66,20,57
97,84,8,93,40
86,68,28,48,51
14,73,3,57,33
74,27,50,49,82
37,18,72,61,1
94,81,91,42,50
63,25,34,39,53
24,77,70,56,75
96,87,58,44,18
65,70,47,28,65
19,43,54,21,33
11,3,80,71,48
16,60,76,90,19
94,52,56,38,25
17,56,89,70,13
74,39,66,94,11
46,40,85,82,42
10,71,51,45,29
91,38,88,98,78
27,93,79,37,11
53,84,56,40,74
65,6,9,40,53
33,54,27,69,83
58,61,2,56,51
33,5,30,60,41
14,58,79,91,56
94,25,68,90,39
40,53,16,70,79
87,3,97,58,72
22,90,85,87,73
58,75,34,30,22
41,24,76,94,49
6,23,4,98,44
46,93,24,51,13
83,32,76,59,24
43,4,49,97,73
20,43,53,43,74
41,57,42,24,59
61,4,90,50,85
36,63,28,38,62
13,76,2,50,22
79,76,13,81,14
10,2,42,99,4
63,91,88,34,44
2,52,95,50,7
16,1,6,83,15
1,98,96,2,45
94,52,21,76,16
91,9,38,77,85
29,2,55,57,18
44,21,22,68,39
41,73,14,87,90
2,10,44,94,44
14,21,71,58,16
89,6,15,61,27
76,52,88,89,44
54,17,94,9,25
50,86,8,73,41
17,62,65,35,75
61,20,26,24,85
84,9,1,72,62
68,57,2,76,20
62,34,20,52,11
38,12,39,60,12
55,2,93,90,84
41,11,45,10,72
94,9,53,94,5
57,4,59,79,29
18,30,57,71,57
59,31,19,65,40
61,62,41,34,36
97,76,1,49,44
38,67,69,83,43
78,71,45,57,49
30,46,10,19,79
79,45,51,26,84
6,29,10,59,45
44,44,36,38,40
58,83,71,29,4
86,3,42,85,14
40,86,74,2,55
83,74,19,49,25
64,98,55,54,23
18,54,20,42,7
85,64,55,95,46
17,6,40,82,27
46,79,46,45,73
58,36,99,84,70
74,47,82,56,55
23,81,8,16,94
78,57,92,54,49
80,87,15,19,43
52,18,73,29,57
52,46,90,99,53
44,15,41,68,93
1,33,33,73,76
91,83,31,75,16
74,72,33,43,67
45,7,28,5,91
24,44,78,29,90
10,41,97,91,74
82,97,32,1,53
97,84,82,85,81
84,52,17,52,63
62,39,21,49,47
80,71,80,8,69
77,50,63,55,17
36,20,80,84,78
67,7,24,91,86
40,75,13,12,77
94,5,28,81,39
49,26,56,18,77
98,18,77,36,32
35,73,34,63,67
23,53,49,41,28
58,24,89,66,8
51,9,6,73,86
53,29,29,7,46
18,59,2,81,66
81,85,82,13,13
80,32,99,11,62
26,9,93,41,84
50,15,3,63,58
25,33,97,45,52
75,69,46,38,56
14,92,97,98,70
48,13,38,47,20
24,93,51,83,46
69,6,16,87,63
12,79,61,86,53
50,71,59,85,61
78,20,56,89,72
67,64,5,75,89
47,7,83,48,63
69,73,17,92,90
22,60,80,4,72
23,86,84,37,26
75,10,34,83,67
87,98,23,26,85
51,36,42,19,46
4,50,32,91,19
17,51,95,33,7
24,35,28,8,47
13,80,78,92,61
37,87,55,73,45
44,74,51,27,2
99,32,30,54,23
73,51,28,7,56
99,8,78,65,43
51,54,52,3,81
68,68,39,11,4
88,39,57,20,54
13,4,28,27,29
95,82,45,94,86
77,30,43,41,89
46,94,50,35,85
15,53,57,74,4
65,6,11,94,91
90,67,30,98,16
14,30,6,93,32
14,18,82,65,74
11,46,12,99,16
61,51,93,62,27
62,43,89,26,94
35,33,9,40,72
38,68,33,59,62
35,36,9,70,50
86,37,22,32,35
42,37,36,70,76
76,27,25,41,53
72,56,25,84,19
56,96,25,24,69
92,97,95,10,72
37,56,24,18,7
44,64,88,88,81
69,4,91,73,95
98,15,47,96,47
83,33,66,86,58
71,6,22,71,22
97,78,39,6,43
38,22,84,75,74
11,17,93,70,68
21,14,85,75,19
81,7,69,56,80
9,70,57,22,82
29,83,89,10,35
36,79,92,81,84
14,40,31,29,88
35,72,93,85,48
51,71,35,96,50
99,13,28,25,75
86,20,26,79,52
89,37,19,29,45
36,92,52,69,43
64,66,8,89,93
42,64,23,70,7
46,24,27,79,62
67,83,22,8,66
32,8,42,28,67
47,80,90,77,56
74,17,1,63,28
39,76,45,37,46
13,36,71,60,78
30,92,14,72,32
17,22,37,38,79
32,12,28,92,45
76,36,59,97,11
73,32,97,35,10
1,82,86,46,13
27,18,81,6,84
13,47,70,51,25
10,50,78,65,16
19,20,70,13,43
49,78,21,22,83
75,53,21,14,63
8,40,57,80,10
83,45,97,72,44
90,44,66,71,15
19,59,55,51,24
25,91,55,4,64
90,98,26,35,20
97,19,86,9,86
81,20,70,53,46
73,53,95,90,22
7,72,74,69,39
61,39,3,61,36
66,67,63,86,10
67,32,37,29,77
9,23,79,29,53
73,73,2,46,3
77,83,21,9,77
52,98,76,93,81
42,39,36,59,29
93,31,12,7,82
54,83,30,42,62
49,48,74,87,85
53,94,17,74,6
97,81,88,83,34
77,16,71,2,50
96,97,22,14,66
58,40,15,89,16
93,43,13,64,8
39,39,19,22,51
84,33,13,95,3
36,2,42,17,12
65,28,3,97,50
28,23,26,28,68
55,21,85,8,19
59,23,27,87,40
99,72,79,58,67
42,9,21,89,37
27,42,35,13,49
19,81,5,86,41
52,88,85,39,25
12,16,71,38,10
10,24,88,2,84
91,55,25,76,89
88,56,27,25,63
86,30,73,76,50
25,69,9,31,3
26,19,6,39,65
96,63,52,76,3
6,24,12,77,36
20,44,80,65,41
81,69,98,29,56
53,87,13,51,55
22,90,74,98,66
11,88,45,99,63
21,32,86,75,13
4,34,80,87,14
52,12,41,26,78
42,8,92,6,49
98,36,6,52,59
31,13,84,1,89
4,28,7,68,63
82,83,88,41,82
78,27,89,16,77
41,3,91,76,75
10,86,94,72,52
11,66,2,28,20
32,56,53,10,55
52,95,69,98,3
56,60,92,12,58
7,14,64,16,31
20,89,19,34,9
47,98,24,81,44
66,34,43,41,5
53,14,25,11,49
46,12,3,55,24
40,50,97,4,99
46,61,76,95,90
45,86,67,84,89
82,68,47,99,15
63,84,65,99,97
4,31,97,32,52
65,54,19,90,97
73,90,58,66,58
4,8,43,8,88
5,22,29,24,88
53,33,55,26,83
96,1,18,26,6
29,89,7,84,58
44,86,64,72,52
51,64,68,84,54
2,57,77,61,6
86,66,13,28,3
51,60,5,62,71
41,72,77,72,57
95,5,60,15,54
80,66,15,33,40
80,35,12,25,99
62,22,54,20,74
9,70,7,22,80
44,55,92,95,63
10,33,15,14,65
79,79,42,60,48
7,90,35,75,43
84,31,53,43,38
22,23,36,22,60
62,69,61,9,65
2,22,26,52,73
2,24,24,26,35
15,67,23,90,81
23,81,20,44,17
8,78,39,70,49
16,27,63,63,5
97,30,66,10,3
80,12,24,23,80
38,74,35,30,96
6,70,89,68,32
58,93,88,40,42
30,88,29,99,17
73,35,58,23,20
19,17,69,38,4
53,59,35,87,63
24,36,63,66,45
60,11,84,83,50
95,71,91,18,16
77,82,40,68,8
23,20,40,84,87
32,3,4,86,40
33,94,30,93,43
48,49,8,53,52
93,26,5,82,94
95,49,98,9,11
54,16,23,88,43
89,18,72,39,24
3,88,75,86,32
21,35,10,79,10
36,25,70,6,96
31,45,27,25,57
15,26,88,18,48
86,92,5,11,67
21,96,14,72,50
5,46,52,59,66
23,68,65,66,13
11,78,74,78,21
88,69,88,14,99
71,77,49,15,25
91,97,47,9,43
58,65,94,28,69
66,71,91,63,74
12,23,78,44,29
10,65,5,43,72
60,1,96,94,35
96,12,98,12,29
44,68,58,54,82
33,34,43,91,88
12,7,87,24,26
34,77,49,49,77
9,23,79,6,30
78,39,80,37,90
23,40,23,8,72
8,67,97,75,57
62,55,18,72,50
4,76,86,91,10
10,7,47,84,7
37,17,8,99,14
54,67,72,47,30
29,13,47,87,84
18,35,83,9,48
14,65,11,73,19
56,53,21,6,93
13,98,89,42,57
58,16,25,66,62
97,3,76,33,72
1,59,95,7,27
94,2,61,68,48
86,73,22,67,87
86,83,83,13,19
9,65,80,45,14
63,36,2,12,68
36,43,90,33,48
98,81,68,42,87
7,90,55,64,25
87,43,61,84,46
89,14,53,94,63
35,73,2,11,86
53,60,73,89,59
97,97,66,55,51
62,6,50,38,66
6,69,42,31,37
53,65,96,36,22
70,23,37,23,74
80,72,54,18,39
70,68,51,82,47
83,18,79,63,26
52,90,53,12,37
51,52,75,93,17
76,67,21,74,63
6,27,28,35,26
17,86,44,72,16
84,53,38,95,55
51,47,7,33,49
20,51,98,95,23
79,10,43,37,73
95,98,68,29,36
66,71,90,43,84
9,61,45,7,47
81,3,23,51,72
42,31,59,68,20
17,46,47,40,12
73,39,35,37,92
68,28,79,11,72
96,25,39,97,15
43,98,92,79,76
89,92,1,49,30
10,46,1,61,5
87,22,25,63,97
54,96,62,70,8
98,85,23,94,87
40,95,93,74,62
12,22,24,55,87
37,80,95,95,24
59,27,79,24,85
81,41,42,97,58
73,23,65,22,95
92,32,65,98,74
30,32,68,36,12
83,17,76,86,99
37,52,65,67,66
86,89,91,94,64
72,46,28,23,46
60,71,52,71,86
72,11,28,34,60
73,35,27,62,27
90,9,49,88,55
56,10,72,2,17
17,85,11,17,37
86,44,70,12,57
15,76,93,41,17
79,48,90,83,9
62,71,61,29,84
98,81,16,76,66
72,56,62,44,14
18,8,16,80,91
47,13,25,78,44
22,22,27,85,21
21,32,78,34,44
90,44,51,70,66
12,45,76,41,10
68,46,41,14,52
88,59,25,69,51
40,72,47,19,50
33,54,82,53,85
50,82,30,31,64
5,94,3,24,65
27,78,38,29,84
79,95,71,92,38
36,52,38,1,34
52,45,6,66,8
83,70,33,91,53
14,51,8,11,76
99,2,35,70,83
57,16,59,35,33
70,45,75,70,79
62,43,71,14,54
92,11,80,80,29
51,33,55,68,53
29,76,79,46,54
72,92,83,48,39
82,64,93,27,99
47,11,37,33,80
93,45,95,40,31
47,13,14,4,10
24,61,18,27,60
80,26,34,48,98
51,27,17,26,89
51,24,63,30,59
31,15,55,32,19
3,55,60,28,39
10,38,84,28,10
97,17,14,25,73
31,10,65,26,46
97,21,53,73,14
79,20,97,36,59
76,20,20,62,56
50,64,50,21,9
1,25,91,28,14
98,67,65,17,6
80,97,14,5,36
41,34,76,7,43
1,26,44,34,75
36,62,49,78,21
25,17,2,3,4
93,10,52,59,60
2,1,63,38,85
53,27,14,8,23
61,48,78,40,45
44,90,79,77,96
33,18,69,81,65
30,83,39,17,7
20,13,79,90,36
43,86,7,36,91
96,82,87,4,87
96,8,15,94,33
11,2,66,6,78
85,41,81,82,13
9,35,97,85,55
29,38,3,61,55
80,84,37,92,74
7,36,96,82,82
24,1,2,77,81
90,64,79,53,88
88,31,64,92,98
38,50,10,58,74
17,74,22,40,60
29,6,11,70,26
70,21,6,93,75
35,34,44,72,47
2,47,20,18,84
13,97,23,21,90
52,82,18,4,35
32,92,94,77,70
22,42,88,10,48
20,38,96,83,82
13,88,65,4,76
61,22,19,83,22
76,63,59,89,11
61,40,67,82,84
65,99,92,63,57
69,10,55,96,44
41,15,78,30,89
48,94,85,76,2
3,11,14,32,72
10,90,97,44,81
2,51,37,33,92
70,65,27,96,64
62,38,37,91,49
24,29,85,47,83
82,56,28,78,44
14,86,74,41,20
86,31,51,85,34
5,85,67,40,7
63,36,91,44,15
62,71,99,46,11
8,51,39,47,58
44,78,96,4,44
96,61,66,55,84
68,55,90,99,12
69,23,42,8,71
51,73,8,63,18
8,23,73,75,89
45,70,3,96,58
83,12,62,56,76
62,60,11,97,39
25,88,98,21,45
91,77,14,72,57
72,57,47,73,28
22,83,20,21,2
98,75,64,7,90
38,38,28,57,90
74,19,69,14,51
8,7,95,92,17
20,78,43,41,26
86,45,88,19,21
41,17,94,2,56
99,49,72,44,84
33,41,93,56,72
73,4,38,63,91
23,12,17,6,7
96,45,75,99,96
93,86,24,8,18
58,85,74,92,39
34,38,36,78,39
31,12,32,81,41
97,47,86,13,5
92,97,14,60,7
45,52,36,1,6
85,78,99,8,71
39,55,79,89,73
33,27,99,38,44
47,48,63,98,66
59,94,23,69,17
2,6,32,32,70
49,98,23,32,22
16,99,46,92,91
49,97,55,16,17
56,72,47,61,92
70,4,44,54,85
39,55,83,94,69
78,85,60,14,57
36,85,14,70,76
10,90,39,59,61
78,63,24,45,90
41,66,79,2,97
17,33,91,10,43
56,95,48,58,54
43,27,50,42,63
37,79,29,45,99
33,61,4,11,31
29,5,80,86,14
57,20,72,69,19
16,69,48,78,19
2,73,80,64,5
32,31,20,6,22
64,72,49,87,47
41,76,39,82,97
35,70,78,16,74
62,39,73,41,85
5,94,31,73,42
79,27,46,73,59
79,26,8,10,85
69,62,77,33,18
96,10,75,8,67
79,95,15,85,85
84,50,74,12,44
26,83,99,11,99
5,84,5,29,35
53,35,45,56,93
54,65,70,85,48
44,29,53,19,11
90,1,32,25,11
94,27,59,85,28
41,87,64,59,73
13,70,88,30,81
94,85,69,24,95
73,63,34,94,28
63,56,39,66,7
65,91,54,69,64
69,31,50,7,77
37,40,14,74,87
38,48,4,94,58
12,26,1,26,27
37,17,40,76,79
81,94,47,72,95
19,66,54,64,29
52,45,15,27,80
15,34,45,47,84
43,31,5,48,37
7,84,33,38,12
32,21,74,59,53
40,30,57,13,65
53,61,81,53,94
15,89,83,65,64
49,97,73,16,59
61,58,29,39,81
3,97,29,48,83
59,68,60,91,77
69,91,71,22,49
59,5,4,29,94
93,68,79,17,39
8,44,86,86,97
7,21,27,46,38
96,79,75,22,59
77,30,14,79,3
65,51,82,73,24
17,49,6,53,94
62,71,70,66,86
35,70,98,51,43
61,83,82,7,3
63,70,16,52,6
51,68,48,51,65
98,64,83,75,81
72,40,5,2,29
87,40,10,61,67
1,69,78,65,63
95,21,3,94,95
5,79,64,4,76
50,24,71,42,13
61,52,89,52,96
31,43,63,10,50
68,37,4,31,15
80,9,42,24,44
82,51,85,31,2
3,19,38,17,23
44,72,34,57,83
93,71,82,69,15
26,63,49,57,26
23,1,88,15,71
94,78,29,96,29
69,66,16,4,86
51,75,80,11,21
72,63,62,18,60
28,51,54,90,10
